whiskey,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19
Glenfiddich 21 Gran Reserva,apple,fruit,banana,spicy,wood,sugar,vanilla,oak,orange,caramel,rum,ginger,honey,dry,floral,cask,peaty,toffee,molasses,leather,1.5,1.5,1.1,1.1,1.1,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.7,0.6,0.6,0.6,0.5,0.4,0.4,0.4
Glenfiddich Experimental Series IPA Cask Finish,apple,fruit,vanilla,citrus,floral,malt,bitter,pepper,caramel,melon,pear,ginger,honey,chocolate,tea,milk,oak,pine,herbal,toffee,2.2222222222222223,1.2222222222222223,1.1111111111111112,1.0,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222
Glenfiddich Snow Phoenix,malt,apple,spicy,fruit,rich,oak,dry,floral,sherry,honey,vanilla,ginger,citrus,cream,peaty,cinnamon,pepper,peach,clove,banana,1.6363636363636365,1.6363636363636365,1.4545454545454546,1.3636363636363635,0.9090909090909092,0.9090909090909092,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.5454545454545454,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.3636363636363637,0.3636363636363637,0.2727272727272727
Glengoyne 10,malt,apple,fruit,salty,peaty,orange,grassy,toffee,dry,spicy,vanilla,oak,caramel,oily,banana,candy,floral,honeysuckle,cask,pear,1.9,1.2,1.0,0.8,0.7,0.7,0.7,0.6,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3
Glengoyne 12,apple,honey,fruit,vanilla,oak,sherry,spicy,butter,malt,caramel,floral,pepper,dry,toffee,cream,pear,apricot,toast,wood,peach,1.6,1.3,1.2,1.1,1.0,1.0,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.3
Glengoyne 15,cask,fruit,spicy,lemon,sherry,toffee,earth,vanilla,dry,floral,apple,caramel,cocoa,honey,cinnamon,raisin,oak,pepper,licorice,pineapple,1.375,1.125,1.0,1.0,0.875,0.875,0.75,0.75,0.75,0.625,0.625,0.625,0.5,0.5,0.5,0.5,0.5,0.375,0.375,0.375
Glengoyne 17,fruit,vanilla,spicy,sherry,malt,orange,floral,dry,caramel,oak,chocolate,cream,apple,bread,sugar,pepper,raisin,winey,cherry,wood,1.0714285714285714,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
Glengoyne 18,fruit,spicy,sherry,apple,dry,vanilla,oak,caramel,orange,herbal,cask,honey,cinnamon,butter,nutmeg,leather,toffee,raisin,musty,banana,2.3,1.5,1.3,1.2,1.2,1.0,1.0,0.9,0.7,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.4
Glengoyne 21,sherry,fruit,bitter,spicy,chocolate,dry,oak,cinnamon,orange,pepper,caramel,earth,honey,cherry,raisin,cocoa,plum,salty,malt,tobacco,1.8947368421052633,1.1052631578947372,0.9473684210526316,0.9473684210526316,0.8421052631578947,0.7894736842105263,0.7894736842105263,0.6842105263157895,0.631578947368421,0.5789473684210527,0.5789473684210527,0.5263157894736842,0.5263157894736842,0.4736842105263158,0.4736842105263158,0.4736842105263158,0.42105263157894735,0.3684210526315789,0.3684210526315789,0.3684210526315789
Glengoyne 25,sherry,chocolate,clove,fruit,raisin,cinnamon,oak,orange,leather,spicy,sugar,rich,dry,wood,tea,vanilla,caramel,cask,cherry,pepper,1.5333333333333334,1.4666666666666666,1.4,1.2666666666666666,1.2,1.2,1.0666666666666669,1.0,0.9333333333333332,0.8666666666666667,0.8,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,0.6,0.5333333333333333
Glenkinchie 12,apple,honey,oak,lemon,malt,vanilla,floral,dry,pepper,cream,fruit,citrus,wood,salty,spicy,grassy,caramel,ginger,pear,grainy,0.9615384615384616,0.8461538461538461,0.8076923076923077,0.8076923076923077,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.5,0.4615384615384616,0.4615384615384616,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.38461538461538464,0.3461538461538461,0.3461538461538461,0.3461538461538461,0.3076923076923077,0.3076923076923077,0.2692307692307692
Glenlivet 12,apple,vanilla,honey,fruit,malt,floral,oak,pear,citrus,spicy,wood,caramel,sugar,pepper,dry,cream,bitter,orange,toffee,pineapple,1.3023255813953492,0.9534883720930232,0.8488372093023255,0.686046511627907,0.6627906976744186,0.627906976744186,0.5930232558139535,0.5581395348837209,0.3953488372093023,0.32558139534883723,0.2906976744186047,0.2790697674418605,0.2558139534883721,0.2441860465116279,0.19767441860465115,0.19767441860465115,0.18604651162790695,0.18604651162790695,0.16279069767441862,0.1511627906976744
Glenlivet 15 French Oak Reserve,oak,apple,fruit,spicy,vanilla,cinnamon,wood,dry,pepper,honey,orange,winey,toffee,smoky,nutty,malt,bitter,floral,cream,citrus,1.5625,1.25,1.125,0.96875,0.9375,0.53125,0.46875,0.46875,0.46875,0.46875,0.4375,0.3125,0.3125,0.28125,0.28125,0.28125,0.25,0.25,0.25,0.21875
Glenlivet 16 Nadurra,apple,vanilla,oak,fruit,honey,spicy,wood,bitter,pear,dry,malt,cask,floral,cream,lemon,caramel,citrus,pepper,cinnamon,ginger,1.6271186440677967,1.3389830508474576,1.2881355932203389,0.8305084745762712,0.7288135593220338,0.6949152542372882,0.5084745762711864,0.4576271186440678,0.42372881355932196,0.3898305084745763,0.3898305084745763,0.3728813559322034,0.3559322033898305,0.3389830508474576,0.3389830508474576,0.3389830508474576,0.2542372881355932,0.22033898305084745,0.22033898305084745,0.22033898305084745
Glenlivet 18,fruit,oak,spicy,apple,vanilla,sherry,honey,dry,cinnamon,malt,caramel,wood,rich,citrus,chocolate,orange,pear,ginger,butter,pepper,1.4285714285714286,1.4,0.9714285714285714,0.8571428571428571,0.8,0.7714285714285715,0.5714285714285714,0.4857142857142857,0.4857142857142857,0.4571428571428571,0.4571428571428571,0.42857142857142855,0.4,0.37142857142857133,0.37142857142857133,0.37142857142857133,0.37142857142857133,0.3428571428571429,0.3428571428571429,0.3428571428571429
Glenlivet 21 Archive,fruit,spicy,apple,oak,honey,wood,cinnamon,vanilla,sherry,caramel,floral,malt,orange,raisin,rich,chocolate,tea,strawberry,dry,cream,2.0625,1.4375,1.25,1.1875,1.125,0.9375,0.875,0.875,0.75,0.6875,0.625,0.625,0.5625,0.5,0.4375,0.4375,0.4375,0.4375,0.4375,0.375
Glenlivet 25,spicy,apple,caramel,sherry,fruit,dry,cinnamon,wood,vanilla,syrup,pear,salty,oak,raisin,toast,rich,cask,floral,tannic,candy,1.4545454545454546,1.0909090909090908,1.0909090909090908,1.0909090909090908,1.0909090909090908,1.0,0.9090909090909092,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454
Glenlivet Nadurra Oloroso,sherry,fruit,spicy,raisin,pepper,chocolate,vanilla,grape,dry,cask,apple,cinnamon,rich,oak,plum,syrup,fig,full,sugar,citrus,1.0833333333333333,1.0833333333333333,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
Glenmorangie 10 Original,honey,vanilla,fruit,citrus,spicy,orange,apple,floral,malt,lemon,wood,oak,caramel,bitter,pepper,flower,cream,peach,dry,grassy,1.0,0.9066666666666666,0.88,0.7466666666666667,0.6533333333333333,0.4933333333333334,0.4933333333333334,0.4933333333333334,0.4533333333333333,0.4,0.4,0.38666666666666666,0.36,0.28,0.2533333333333333,0.21333333333333332,0.21333333333333332,0.21333333333333332,0.2,0.18666666666666668
Glenmorangie 12 Quinta Ruban,fruit,port,chocolate,orange,spicy,cherry,oak,honey,winey,vanilla,dry,caramel,wood,pepper,raisin,malt,grape,citrus,bitter,rich,1.4473684210526316,1.3289473684210529,0.8815789473684209,0.6578947368421053,0.618421052631579,0.618421052631579,0.5921052631578947,0.5657894736842105,0.5394736842105263,0.5263157894736842,0.5,0.3947368421052632,0.3815789473684211,0.3684210526315789,0.3684210526315789,0.35526315789473684,0.32894736842105265,0.3026315789473684,0.27631578947368424,0.27631578947368424
Glenmorangie 18,honey,oak,fruit,vanilla,sherry,citrus,apple,spicy,orange,floral,caramel,malt,nutty,cream,bitter,peach,wood,pepper,dry,rich,1.65,1.25,0.95,0.9,0.8,0.8,0.8,0.65,0.65,0.6,0.55,0.5,0.35,0.35,0.35,0.35,0.35,0.3,0.3,0.3
Glenmorangie Artein,winey,orange,honey,fruit,mint,citrus,berry,malt,grape,spicy,vanilla,wood,candy,oak,oily,chocolate,pepper,delicate,raisin,cinnamon,0.9166666666666666,0.8333333333333334,0.75,0.75,0.75,0.5833333333333334,0.5833333333333334,0.5,0.5,0.5,0.5,0.5,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25
Glenmorangie Astar,vanilla,oak,fruit,spicy,apple,cream,honey,pepper,rich,wood,caramel,malt,cinnamon,orange,dry,citrus,sugar,lemon,coconut,chocolate,1.84,1.52,1.04,0.92,0.88,0.84,0.8,0.56,0.56,0.52,0.48,0.48,0.4,0.36,0.36,0.32,0.32,0.32,0.32,0.32
Glenmorangie Ealanta,oak,vanilla,orange,cream,spicy,honey,fruit,citrus,toffee,wood,chocolate,lemon,pineapple,butter,sugar,coconut,smoky,pepper,dry,almond,2.4,1.6,1.0,0.9,0.85,0.8,0.75,0.7,0.55,0.5,0.45,0.4,0.4,0.4,0.4,0.35,0.35,0.35,0.35,0.35
Glenmorangie Lasanta,sherry,fruit,oak,spicy,honey,orange,raisin,dry,chocolate,bitter,cinnamon,malt,apple,caramel,grape,vanilla,pepper,sugar,winey,cherry,2.4705882352941178,1.2058823529411764,0.9117647058823528,0.9117647058823528,0.8529411764705882,0.7647058823529411,0.7647058823529411,0.5294117647058824,0.5,0.4411764705882353,0.4117647058823529,0.38235294117647056,0.38235294117647056,0.35294117647058826,0.35294117647058826,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.29411764705882354,0.29411764705882354
Glenmorangie Nectar D'Or 12,honey,winey,vanilla,fruit,spicy,lemon,oak,sauterne,dry,citrus,apple,orange,ginger,wood,cask,nutmeg,malt,cream,floral,grape,1.0833333333333333,0.9791666666666666,0.8958333333333334,0.7708333333333334,0.7291666666666666,0.6875,0.625,0.6041666666666666,0.5625,0.5416666666666666,0.5,0.4375,0.4166666666666667,0.3958333333333333,0.3958333333333333,0.3333333333333333,0.3125,0.2916666666666667,0.2708333333333333,0.2708333333333333
Glenmorangie Signet,chocolate,orange,malt,oak,coffee,dry,spicy,honey,vanilla,cocoa,milk,nutmeg,fruit,bitter,citrus,wood,rich,caramel,sherry,cask,3.0526315789473686,1.263157894736842,1.2105263157894737,1.2105263157894737,0.9473684210526316,0.8947368421052632,0.8947368421052632,0.8421052631578947,0.7368421052631579,0.6842105263157895,0.6842105263157895,0.631578947368421,0.631578947368421,0.5789473684210527,0.5789473684210527,0.5263157894736842,0.5263157894736842,0.4736842105263158,0.4736842105263158,0.42105263157894735
Glenrothes Select Reserve,vanilla,fruit,bitter,honey,lemon,dry,orange,spicy,rubber,pear,wood,citrus,plum,cereal,barley,licorice,oak,apple,cantaloupe,toffee,1.1111111111111112,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222
Green Spot,fruit,vanilla,honey,apple,oak,grainy,malt,pear,spicy,caramel,sherry,sugar,metallic,orange,cinnamon,barley,wood,banana,dry,peach,1.5,1.125,1.0625,1.0,0.8125,0.8125,0.6875,0.6875,0.625,0.625,0.5,0.5,0.4375,0.4375,0.375,0.375,0.375,0.3125,0.3125,0.3125
Hakushu 12,smoky,fruit,peaty,vanilla,malt,honey,floral,apple,spicy,oak,dry,grassy,pepper,earth,cream,lemon,pear,citrus,cask,peach,2.2,1.5333333333333334,1.3333333333333333,1.0,0.8666666666666667,0.8666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.4,0.4,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333
Hazelburn 10,fruit,vanilla,honey,apple,lemon,malt,sugar,herbal,oak,spicy,bitter,floral,dry,pepper,caramel,pear,wood,burnt,banana,flower,1.4444444444444444,1.3333333333333333,1.2222222222222223,1.1111111111111112,1.0,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333
Heaven Hill 6 Bottled in Bond,vanilla,spicy,oak,caramel,corn,pepper,peanut,mint,dry,sugar,cinnamon,herbal,tannic,charcoal,cherry,banana,sawdust,fruit,chocolate,bitter,1.6428571428571428,1.5714285714285714,1.2142857142857142,1.0,0.7142857142857143,0.6428571428571429,0.5714285714285714,0.5,0.5,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.21428571428571427
Henry McKenna 10 Single Barrel,oak,vanilla,spicy,caramel,wood,peanut,fruit,sugar,char,dry,cherry,apple,cinnamon,butter,pepper,corn,orange,nutty,honey,chocolate,1.2666666666666666,1.1777777777777778,1.1555555555555554,1.022222222222222,0.6888888888888889,0.5777777777777777,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4222222222222222,0.37777777777777777,0.3555555555555556,0.3555555555555556,0.3333333333333333,0.3111111111111111,0.2888888888888889,0.24444444444444444,0.2222222222222222,0.2222222222222222,0.2
Hibiki 12,floral,honey,vanilla,wood,dry,spicy,grassy,oak,smoky,sherry,caramel,fruit,bitter,pepper,cream,plum,pineapple,pear,berry,sugar,0.7,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Hibiki 17,oak,honey,spicy,fruit,plum,butterscotch,bitter,apple,orange,floral,fragrant,vanilla,cinnamon,dry,sugar,flower,pear,wood,lemon,honeydew,1.0909090909090908,1.0909090909090908,1.0,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.3636363636363637,0.2727272727272727,0.2727272727272727
Hibiki Japanese Harmony,fruit,spicy,honey,apple,grainy,vanilla,oak,orange,floral,malt,cinnamon,wood,caramel,lemon,pear,bitter,sugar,smoky,oily,sherry,1.1538461538461535,1.0769230769230769,1.0769230769230769,1.0769230769230769,1.0,0.8461538461538461,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.4615384615384616,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077
High West A Midwinter Nights Dram,spicy,fruit,port,oak,cinnamon,plum,dill,mint,caramel,dry,cherry,vanilla,sugar,rich,apple,berry,butter,wood,orange,floral,2.1578947368421053,1.5789473684210529,1.2105263157894737,0.9473684210526316,0.9473684210526316,0.8947368421052632,0.8947368421052632,0.7894736842105263,0.7894736842105263,0.631578947368421,0.631578947368421,0.5789473684210527,0.5263157894736842,0.5263157894736842,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.3684210526315789,0.3684210526315789
High West Bourye,spicy,caramel,oak,fruit,vanilla,cinnamon,mint,corn,syrup,dill,chocolate,butter,wood,grainy,pepper,sugar,tobacco,honey,peach,rich,1.7368421052631582,1.263157894736842,1.1578947368421053,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.5263157894736842,0.4736842105263158,0.42105263157894735,0.42105263157894735,0.3684210526315789,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421
High West Campfire,smoky,spicy,peaty,vanilla,campfire,caramel,char,oak,honey,pepper,cinnamon,fruit,malt,wood,bread,dill,syrup,leather,maple,orange,2.6666666666666665,1.8333333333333333,1.2777777777777777,1.1111111111111112,0.8888888888888888,0.8888888888888888,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.2222222222222222
High West Double Rye,spicy,mint,vanilla,caramel,honey,cinnamon,pepper,oak,char,burnt,sugar,pine,bread,leather,dill,fruit,cherry,smoky,anise,clove,1.3043478260869563,1.0434782608695652,0.7826086956521741,0.6956521739130435,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6086956521739131,0.39130434782608703,0.39130434782608703,0.39130434782608703,0.39130434782608703,0.3478260869565217,0.3043478260869565,0.3043478260869565,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.21739130434782608,0.21739130434782608
High West Rendezvous Rye,spicy,mint,vanilla,dill,cinnamon,oak,caramel,sugar,fruit,apple,orange,clove,wood,dry,leather,honey,citrus,candy,tobacco,pepper,1.9393939393939397,1.3333333333333333,1.1515151515151516,0.9696969696969696,0.8484848484848485,0.8181818181818182,0.7575757575757576,0.696969696969697,0.42424242424242425,0.3939393939393939,0.3939393939393939,0.3636363636363637,0.3636363636363637,0.3333333333333333,0.3333333333333333,0.30303030303030304,0.30303030303030304,0.2727272727272727,0.2727272727272727,0.2727272727272727
High West Son of Bourye,spicy,vanilla,oak,cinnamon,caramel,sugar,citrus,fruit,dry,dill,pepper,herbal,honey,wood,mint,leather,corn,astringent,pine,peach,2.083333333333333,1.1666666666666667,0.9166666666666666,0.75,0.75,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.16666666666666666
High West Yippee Ki Yay,winey,herbal,fruit,spicy,mint,cherry,cinnamon,bitter,pine,dill,oak,clove,syrup,caramel,chocolate,grape,orange,vanilla,honey,licorice,2.1,1.5,1.4,1.4,1.3,0.9,0.9,0.9,0.7,0.7,0.6,0.6,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.2
Highland Park 12,smoky,peaty,honey,fruit,malt,salty,vanilla,sherry,dry,oak,pepper,spicy,wood,citrus,toffee,floral,orange,caramel,earth,apple,1.6825396825396826,1.2222222222222223,1.0,0.7063492063492064,0.6666666666666666,0.5952380952380952,0.5793650793650794,0.5476190476190477,0.4841269841269841,0.42063492063492064,0.4126984126984127,0.3968253968253968,0.3809523809523809,0.35714285714285715,0.3412698412698413,0.31746031746031744,0.30952380952380953,0.30952380952380953,0.2698412698412698,0.2301587301587301
Highland Park 15,smoky,honey,peaty,fruit,apple,oak,spicy,pepper,vanilla,orange,earth,salty,sherry,dry,malt,floral,wood,brine,lemon,sea,1.7058823529411764,1.1176470588235294,1.0,0.9411764705882352,0.9411764705882352,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.7058823529411765,0.7058823529411765,0.6470588235294118,0.6470588235294118,0.5294117647058824,0.5294117647058824,0.4705882352941176,0.4705882352941176,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.29411764705882354
Highland Park 15 Freya,peaty,dry,apple,malt,vanilla,caramel,fruit,oak,pepper,smoky,spicy,cereal,salty,grainy,honey,grassy,nutty,cask,rich,mint,1.375,1.375,1.25,1.125,1.0,0.875,0.75,0.75,0.625,0.625,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.375,0.375,0.375
Highland Park 15 Loki,peaty,smoky,dry,spicy,salty,oak,pepper,citrus,wood,sherry,cinnamon,lemon,honey,bitter,apple,ash,butter,iodine,cream,barley,2.5,1.6666666666666667,1.1666666666666667,1.0,0.75,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5,0.5,0.5,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25
Highland Park 18,smoky,oak,sherry,peaty,fruit,salty,honey,malt,vanilla,chocolate,spicy,toffee,cream,caramel,wood,pepper,dry,brine,apple,cherry,1.8461538461538465,1.0,0.9423076923076924,0.9230769230769232,0.8461538461538461,0.75,0.6730769230769231,0.6538461538461539,0.5769230769230769,0.5576923076923077,0.5,0.5,0.4807692307692308,0.4615384615384616,0.4423076923076923,0.40384615384615385,0.38461538461538464,0.3269230769230769,0.3269230769230769,0.2692307692307692
Highland Park 25,sherry,oak,smoky,spicy,pepper,honey,peaty,dry,wood,fruit,caramel,salty,rich,chocolate,vanilla,orange,candy,brine,full,leather,1.1904761904761905,1.1428571428571428,1.0952380952380951,1.0476190476190477,0.9047619047619048,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6190476190476191,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.42857142857142855,0.42857142857142855,0.3809523809523809,0.3333333333333333,0.3333333333333333
Highland Park Dark Origins,sherry,smoky,fruit,peaty,dry,spicy,caramel,pepper,chocolate,raisin,strawberry,brine,malt,cask,salty,cherry,orange,nutty,vanilla,honey,1.8214285714285716,1.75,1.4285714285714286,1.1428571428571428,0.6071428571428571,0.5357142857142857,0.5,0.4642857142857143,0.42857142857142855,0.3928571428571429,0.3928571428571429,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.2857142857142857,0.2857142857142857,0.2857142857142857
J&B Rare,grainy,peaty,vanilla,smoky,oak,apple,malt,sugar,bitter,pear,fruit,pepper,rubber,cereal,caramel,juniper,wood,sulphur,char,apricot,2.0,1.1111111111111112,1.1111111111111112,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222
J.P. Wiser's 18,vanilla,oak,lemon,wood,maple,chocolate,pepper,apple,spicy,dry,ginger,cream,cinnamon,oily,fruit,lemongrass,corn,caramel,citrus,sulphur,2.625,2.0,1.25,1.0,1.0,1.0,1.0,0.75,0.75,0.625,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.375,0.25,0.25
J.P. Wiser's Dissertation,spicy,vanilla,pepper,oak,floral,caramel,cinnamon,sugar,banana,orange,bread,maple,clove,butter,mellow,wood,mint,honey,corn,fruit,2.1111111111111107,2.0,1.6666666666666667,1.4444444444444444,1.1111111111111112,1.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.3333333333333333
J.P. Wiser's Last Barrels,oak,pepper,vanilla,caramel,bitter,wood,fruit,butterscotch,dry,floral,corn,spicy,apple,cream,banana,smoky,cherry,lime,tobacco,char,2.4444444444444446,1.4444444444444444,1.4444444444444444,1.3333333333333333,1.1111111111111112,1.0,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
Jack Daniel's Old No. 7,vanilla,corn,caramel,burnt,peanut,fruit,oak,syrup,wood,cream,sugar,maple,astringent,spicy,charcoal,bitter,pepper,cherry,toffee,pine,1.2142857142857142,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.2857142857142857
Jack Daniel's Single Barrel,vanilla,corn,wood,oak,caramel,spicy,banana,pepper,char,chocolate,syrup,bitter,honey,cinnamon,maple,burnt,lemon,mellow,coconut,dry,1.2142857142857142,1.2142857142857142,1.0714285714285714,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.6428571428571429,0.5,0.5,0.5,0.5,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
Jameson,vanilla,honey,grainy,apple,oak,spicy,malt,fruit,caramel,pear,grassy,coconut,banana,dry,hay,cinnamon,cream,floral,earth,bitter,1.8461538461538465,1.2307692307692308,1.2307692307692308,1.0,0.9230769230769232,0.8461538461538461,0.7692307692307693,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.5384615384615384,0.4615384615384616,0.4615384615384616,0.4615384615384616,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.3076923076923077
Jefferson's 10 Rye Whiskey,spicy,orange,vanilla,ginger,sugar,bread,cherry,pepper,clove,menthol,cinnamon,grape,anise,maple,toast,honey,candy,chocolate,leather,mint,1.625,0.75,0.75,0.625,0.625,0.625,0.5,0.5,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
Jim Beam Black 8 Double Aged,oak,caramel,corn,vanilla,yeast,cinnamon,spicy,cherry,char,wood,pepper,fruit,candy,sugar,raisin,orange,chocolate,citrus,dry,cream,2.3,1.9,1.1,1.1,0.9,0.8,0.7,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.2
Jim Beam Bonded,caramel,peanut,oak,spicy,wood,vanilla,butter,corn,cinnamon,mellow,cereal,bitter,yeast,orange,dry,cocoa,cherry,fruit,oily,char,1.8,1.8,0.9,0.9,0.8,0.7,0.7,0.6,0.6,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Jim Beam Devil's Cut,wood,oak,spicy,vanilla,cinnamon,caramel,bitter,pepper,yeast,char,nutmeg,orange,leather,corn,astringent,tannic,peanut,citrus,fruit,grainy,2.375,2.0,1.5,1.375,1.25,1.125,1.125,0.75,0.75,0.75,0.625,0.625,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.375
